iteration,taxid,set,LatestSppName
91,1637496,test,Rotavirus I
91,144752,test,Allpahuayo mammarenavirus
91,3052478,train,Fugong orthohantavirus
91,1972578,train,New Jersey vesiculovirus
91,1985690,train,Itacaiunas curiovirus
91,1239437,train,Avastrovirus 1
91,12657,train,Equid gammaherpesvirus 2
91,40053,train,Corriparta virus
91,11673,train,Feline immunodeficiency virus
91,1933181,train,Alajuela orthobunyavirus
91,3052335,train,Laibin mobatvirus
91,1972564,train,American bat vesiculovirus
91,3052514,train,Dugbe orthonairovirus
91,10331,train,Equid alphaherpesvirus 4
91,10279,train,Molluscum contagiosum virus
91,1985688,train,Curionopolis curiovirus
91,3052605,train,Pegivirus F
91,3052437,train,Schmallenberg orthobunyavirus
91,108098,train,Human mastadenovirus B
91,10266,train,Sheeppox virus
91,1972570,train,Malpais Spring vesiculovirus
91,3052310,train,Lassa mammarenavirus
91,10406,train,Ground squirrel hepatitis virus
91,1511803,train,Passerivirus A
91,10335,test,Human alphaherpesvirus 3
91,3052452,train,Turlock orthobunyavirus
91,3052594,test,Avian paraavulavirus 3
91,1972581,train,Durham tupavirus
91,2560259,train,Achimota pararubulavirus 1
91,85708,train,Porcine circovirus 2
91,11137,train,Human coronavirus 229E
91,3052596,test,Tuhoko pararubulavirus 1
91,3052232,test,Hepacivirus F
91,40012,train,Saumarez Reef virus
91,356862,train,Peruvian horse sickness virus
91,3052588,train,Chilibre phlebovirus
91,129956,train,Murine mastadenovirus A
91,2560580,train,Mammalian orthorubulavirus 5
91,3052298,train,Bear Canyon mammarenavirus
91,3052495,test,Rockport orthohantavirus
91,3052523,train,Kasokero orthonairovirus
91,2560260,test,Achimota pararubulavirus 2
91,3052612,train,Pegivirus G
91,36427,train,Rotavirus C
91,40537,train,Epsilonpapillomavirus 1
91,10567,test,Iotapapillomavirus 1
91,1678144,train,Orthohepevirus B
91,3052733,test,Porcine respirovirus 1
91,40052,train,Changuinola virus
91,1987018,train,Ekpoma 1 tibrovirus
91,1986112,train,Bovine nidovirus 1
91,3052314,train,Lujo mammarenavirus
91,1308859,train,Drosophila affinis sigmavirus
91,1891730,train,Mus musculus polyomavirus 1
91,11665,train,Equine infectious anemia virus
91,10623,test,Kappapapillomavirus 2
91,1481452,test,Mosavirus A
91,1511779,train,Mischivirus A
91,3052189,train,Primate erythroparvovirus 1
91,48981,train,Drosophila X virus
91,3052306,test,Gairo mammarenavirus
91,1603962,train,Rabovirus A
91,38804,train,Yaba monkey tumor virus
91,138948,test,Enterovirus A
91,365327,train,Cervid alphaherpesvirus 2
91,2031165,train,Parechovirus C
91,1146873,train,Murine mastadenovirus B
91,40057,test,Lebombo virus
91,3052322,train,Oliveros mammarenavirus
91,3052202,train,Ferak feravirus
91,1986113,train,Chinook salmon nidovirus 1
91,2560319,train,Avian orthoavulavirus 1
91,3052331,train,Whitewater Arroyo mammarenavirus
91,1897087,train,Mammalian 2 orthobornavirus
91,3052330,train,Wenzhou mammarenavirus
91,3052405,train,Main Drain orthobunyavirus
91,3052337,train,Nova mobatvirus
91,62352,train,Eyach virus
91,1985983,train,Avisivirus C
91,1978534,test,Barur ledantevirus
91,694009,train,Severe acute respiratory syndrome-related coronavirus
91,11746,train,Jaagsiekte sheep retrovirus
91,11657,test,Bovine immunodeficiency virus
91,129955,train,Equine mastadenovirus B
91,338781,train,Micromonas pusilla reovirus
91,3052237,train,Hepacivirus G
91,28874,train,Volepox virus
91,1548722,train,Waterbird 1 orthobornavirus
91,1914568,train,Potamipivirus A
91,64894,train,Phnom Penh bat virus
91,3052525,train,Dera Ghazi Khan orthonairovirus
91,2169971,test,Visna-maedi virus
91,10371,train,Equid gammaherpesvirus 5
91,1987123,train,Hepatovirus B
91,3052537,train,Thiafora orthonairovirus
91,53182,train,Feline foamy virus
91,3052230,train,Hepacivirus C
91,1972620,train,Marco hapavirus
91,1239577,train,Mamastrovirus 13
91,3052788,train,Imjin thottimvirus
91,1978538,test,Keuraliba ledantevirus
91,3052598,train,Tuhoko pararubulavirus 3
91,3052239,train,Hepacivirus L
91,1987130,train,Hepatovirus I
91,95342,train,Sapporo virus
91,3052764,train,Rice hoja blanca tenuivirus
91,10537,train,Canine mastadenovirus A
91,1891770,train,Mus musculus polyomavirus 2
91,1511772,train,Avisivirus A
91,334205,train,Nupapillomavirus 1
91,10366,train,Murid betaherpesvirus 1
91,3052503,train,Tula orthohantavirus
91,1239573,test,Mamastrovirus 9
91,1431460,test,Hunnivirus A
91,3052233,train,Hepacivirus H
91,1980917,train,Salmonid novirhabdovirus
91,64285,train,Rio Bravo virus
91,693066,train,Bovine rhinitis B virus
91,3052529,test,Nairobi sheep disease orthonairovirus
91,2560318,train,Avian metaavulavirus 8
91,1244203,train,Bat coronavirus HKU10
91,694006,train,Rousettus bat coronavirus HKU9
91,1972566,train,Radi vesiculovirus
91,3052026,test,Carnivore bocaparvovirus 1
91,242710,train,Tree shrew mastadenovirus A
91,1972616,train,Kamese hapavirus
91,519014,train,Aquareovirus G
91,277944,train,Human coronavirus NL63
91,3052486,train,Montano orthohantavirus
91,10991,train,Rice dwarf virus
91,948741,train,Drosophila obscura sigmavirus
91,130327,train,Ovine atadenovirus D
91,694015,train,Beluga whale coronavirus SW1
91,170325,train,Canid alphaherpesvirus 1
91,2560525,train,Human orthorubulavirus 2
91,1714619,train,Mammalian 1 orthobornavirus
91,11768,train,Feline leukemia virus
91,2560526,train,Human orthorubulavirus 4
91,3052242,train,Kibale herbevirus
91,40058,train,Orungo virus
91,3052626,test,Pestivirus B
91,698672,train,Moussa virus
91,1914574,test,Limnipivirus A
91,35269,train,Woodchuck hepatitis virus
91,3052210,train,Cumuto goukovirus
91,10256,train,Raccoonpox virus
91,129950,train,Bovine mastadenovirus B
91,11216,train,Human respirovirus 3
91,1881950,train,Elapid 1 orthobornavirus
91,42475,test,Rice ragged stunt virus
91,694008,train,Pipistrellus bat coronavirus HKU5
91,3052477,train,Dobrava-Belgrade orthohantavirus
91,3052473,train,Cao Bang orthohantavirus
91,10271,train,Rabbit fibroma virus
91,1159907,train,White-eye coronavirus HKU16
91,3052748,train,Insect shangavirus
91,2170060,train,Zegla orthobunyavirus
91,1678146,train,Orthohepevirus D
91,1679172,train,Chobar Gorge virus
91,3052480,train,Hantaan orthohantavirus
91,1972574,test,Maraba vesiculovirus
91,40067,train,Wad Medani virus
91,226613,train,Reptilian orthoreovirus
91,72149,train,Aichivirus A
91,686985,test,Sapelovirus B
91,59816,train,Yellowtail ascites virus
91,3052474,train,Choclo orthohantavirus
91,335100,train,Rotavirus D
91,273810,train,Eriocheir sinensis reovirus
91,10497,train,African swine fever virus
91,10987,test,Wound tumor virus
91,104395,train,Rabbit picobirnavirus
91,209854,test,Maize fine streak nucleorhabdovirus
91,2560310,train,Avian metaavulavirus 11
91,1972576,test,Chandipura vesiculovirus
91,745716,train,Coffee ringspot dichorhavirus
91,10326,train,Equid alphaherpesvirus 1
91,3052321,train,Okahandja mammarenavirus
91,693998,train,Rhinolophus bat coronavirus HKU2
91,1155188,train,Bovine rhinitis A virus
91,1985698,train,Lettuce big-vein associated varicosavirus
91,2509284,train,Fly wubeivirus
91,10244,train,Monkeypox virus
91,3052516,train,Estero Real orthonairovirus
91,2560602,test,Mumps orthorubulavirus
91,2003499,train,Mischivirus C
91,3052524,train,Keterah orthonairovirus
91,11809,train,Moloney murine sarcoma virus
91,3052718,train,Rodent protoparvovirus 2
91,1002359,train,Drosophila ananassae sigmavirus
91,3052323,test,Paraguayan mammarenavirus
91,1972572,train,Cocal vesiculovirus
91,59509,train,Lumpy skin disease virus
91,3052633,test,Wutai mosquito phasivirus
91,11041,train,Rubella virus
91,64300,train,Modoc virus
91,688436,train,Quaranfil quaranjavirus
91,3052482,train,Kenkeme orthohantavirus
91,3052484,train,Luxi orthohantavirus
91,1972595,train,Kimberley ephemerovirus
91,186805,train,Goatpox virus
91,1978544,train,Oita ledantevirus
91,10276,train,Swinepox virus
91,10317,train,Cercopithecine alphaherpesvirus 2
91,10564,train,Deltapapillomavirus 2
91,3052211,train,Gouleako goukovirus
91,33724,train,Nilaparvata lugens reovirus
91,1335626,train,Middle East respiratory syndrome-related coronavirus
91,3052614,test,Pegivirus K
91,2170030,test,Newbury 1 virus
91,694005,test,Murine coronavirus
91,3052299,train,Brazilian mammarenavirus
91,2040663,train,Enterovirus I
91,1972621,test,Mosqueiro hapavirus
91,1678145,train,Orthohepevirus C
91,3052241,train,Herbert herbevirus
91,3052225,train,Nipah henipavirus
91,694014,train,Avian coronavirus
91,1986959,train,Aichivirus F
91,691956,train,Avihepatovirus A
91,3052618,train,Pestivirus I
91,1980916,train,Piscine novirhabdovirus
91,3052344,train,Cetacean morbillivirus
91,3052595,train,Tuhoko pararubulavirus 2
91,35252,train,Alcelaphine gammaherpesvirus 1
91,341721,train,Aedes pseudoscutellaris reovirus
91,3052763,train,Rice stripe tenuivirus
91,1239566,train,Mamastrovirus 2
91,488317,train,Eggplant mottled dwarf nucleorhabdovirus
91,10345,train,Suid alphaherpesvirus 1
91,3052343,train,Small ruminant morbillivirus
91,114424,train,Ovine mastadenovirus A
91,329862,train,Equine torovirus
91,3052327,train,Solwezi mammarenavirus
91,35244,train,Bovine alphaherpesvirus 5
91,3052325,train,Mobala mammarenavirus
91,1980915,train,Hirame novirhabdovirus
91,2560316,train,Avian metaavulavirus 6
91,33756,train,European brown hare syndrome virus
91,47929,train,Macacine betaherpesvirus 3
91,1239574,train,Mamastrovirus 10
91,2031166,train,Parechovirus D
91,1511776,train,Gallivirus A
91,1972577,train,Indiana vesiculovirus
91,33706,train,Caviid betaherpesvirus 2
91,1987019,train,Ekpoma 2 tibrovirus
91,219584,train,Pike fry sprivivirus
91,3052205,train,Reptilian ferlavirus
91,1986960,test,Ampivirus A
91,3052475,train,Dabieshan orthohantavirus
91,11864,train,Avian leukosis virus
91,205896,train,Cypovirus 2
91,40050,train,African horse sickness virus
91,1985706,train,Strawberry crinkle cytorhabdovirus
91,1972593,train,Bovine fever ephemerovirus
91,246280,train,Liao ning virus
91,1972623,train,Ngaingan hapavirus
91,3052789,train,Thottopalayam thottimvirus
91,40054,train,Epizootic hemorrhagic disease virus
91,390157,train,Senecavirus A
91,237020,train,Porcine torovirus
91,1972613,train,Gray Lodge hapavirus
91,152177,test,Orchid fleck dichorhavirus
91,3052731,train,Murine respirovirus
91,205910,train,Cypovirus 15
91,1298633,train,Aichivirus C
91,55744,train,Equid alphaherpesvirus 9
91,1548720,train,Passeriform 1 orthobornavirus
91,3052472,train,Bruges orthohantavirus
91,40056,train,Eubenangee virus
91,1985699,train,Barley yellow striate mosaic cytorhabdovirus
91,1978533,train,Nkolbisson ledantevirus
91,1511805,train,Rosavirus A
91,1985704,train,Northern cereal mosaic cytorhabdovirus
91,1965074,train,Fathead minnow nidovirus 1
91,1159908,train,Wigeon coronavirus HKU20
91,1987126,train,Hepatovirus E
91,3052610,train,Pegivirus A
91,2560321,train,Avian orthoavulavirus 13
91,340907,train,Papiine alphaherpesvirus 2
91,3052448,train,Tete orthobunyavirus
91,2560326,train,Avian orthoavulavirus 9
91,1803957,train,Parechovirus B
91,47000,train,Equine rhinitis A virus
91,1972569,train,Perinet vesiculovirus
91,3052496,test,Sangassou orthohantavirus
91,1978545,train,Fikirini ledantevirus
91,195059,train,Datura yellow vein nucleorhabdovirus
91,1972622,train,Mossuril hapavirus
91,35243,test,Ateline alphaherpesvirus 1
91,2749935,train,Taro vein chlorosis nucleorhabdovirus
91,10334,train,Felid alphaherpesvirus 1
91,1972683,train,Arboretum almendravirus
91,3052300,train,Cali mammarenavirus
91,3052559,train,Mapuera orthorubulavirus
91,204269,train,Great Island virus
91,40065,train,Chenuda virus
91,1511084,train,Influenza D virus
91,194965,train,Aichivirus B
91,693999,train,Scotophilus bat coronavirus 512
91,10320,test,Bovine alphaherpesvirus 1
91,3052224,train,Mojiang henipavirus
91,1978542,train,Mount Elgon bat ledantevirus
91,1986958,train,Aichivirus E
91,207343,test,Bovine foamy virus
91,99000,train,Tanapox virus
91,1972597,test,Yata ephemerovirus
91,1972571,train,Carajas vesiculovirus
91,1972637,train,Colocasia bobone disease-associated cytorhabdovirus
91,137443,train,Macropodid alphaherpesvirus 1
91,311229,train,Mycoreovirus 3
91,1978540,train,Le Dantec ledantevirus
91,2560340,test,Bat mumps orthorubulavirus
91,10273,test,Myxoma virus
91,1978535,train,Fukuoka ledantevirus
91,195060,train,Potato yellow dwarf nucleorhabdovirus
91,10372,train,Human betaherpesvirus 7
91,1987129,train,Hepatovirus H
91,3052627,train,Badu phasivirus
91,1978543,train,Kumasi ledantevirus
91,3052625,train,Pestivirus C
91,104581,train,St Croix River virus
91,2499620,train,Alphaarterivirus equid
91,130309,train,Human mastadenovirus F
91,39637,train,Equid alphaherpesvirus 8
91,3052223,test,Hendra henipavirus
91,1884453,test,Reptile sunshinevirus 1
91,2499677,train,Kappaarterivirus wobum
91,118140,train,Teschovirus A
91,10990,train,Rice black streaked dwarf virus
91,79891,train,Cervid alphaherpesvirus 1
91,3052599,train,Menangle pararubulavirus
91,56094,train,Aquareovirus A
91,1985696,train,Sena Madureira sripuvirus
91,3052609,train,Pegivirus J
91,1978539,train,Yongjia ledantevirus
91,3052602,train,Tioman pararubulavirus
91,381543,train,Salmon aquaparamyxovirus
91,10986,train,Rice gall dwarf virus
91,12110,train,Foot-and-mouth disease virus
91,696863,train,Carp sprivivirus
91,28876,train,Rotavirus B
91,1972618,train,Landjia hapavirus
91,10325,train,Macacine alphaherpesvirus 1
91,3052307,train,Guanarito mammarenavirus
91,10385,train,Bovine gammaherpesvirus 4
91,3052221,train,Cedar henipavirus
91,55987,train,Salmon isavirus
91,11307,train,Sonchus yellow net nucleorhabdovirus
91,2502000,train,Thetaarterivirus mikelba 1
91,56144,test,Deltapapillomavirus 3
91,1978546,train,Kolente ledantevirus
91,369960,train,Porcine type-C oncovirus
91,1330068,train,Cadicivirus A
91,337052,train,Deltapapillomavirus 4
91,3052606,train,Pegivirus H
91,205899,train,Cypovirus 5
91,3052767,train,Maize stripe tenuivirus
91,2499930,test,Betaarterivirus chinrav 1
91,57747,train,Aquareovirus B
91,1297661,train,Munia coronavirus HKU13
91,3052620,train,Pestivirus H
91,1972596,train,Koolpinyah ephemerovirus
91,3052243,train,Tai herbevirus
91,3052269,test,Jonchet jonvirus
91,10989,train,Maize rough dwarf virus
91,1914576,train,Limnipivirus C
91,2560309,train,Avian metaavulavirus 10
91,2560320,train,Avian orthoavulavirus 12
91,574549,train,Bulbul coronavirus HKU11
91,28875,train,Rotavirus A
91,205908,train,Cypovirus 14
91,2499621,train,Lambdaarterivirus afriporav
91,46839,train,Colorado tick fever virus
91,3052229,train,Hepacivirus J
91,77763,test,Banna virus
91,181667,test,Lambdapapillomavirus 1
91,1985697,test,Sripur sripuvirus
91,1884878,test,Psittaciform 2 orthobornavirus
91,3052622,train,Pestivirus D
91,202910,train,Bubaline alphaherpesvirus 1
91,38170,train,Avian orthoreovirus
91,77698,train,Fiji disease virus
91,2560293,train,Anativirus A
91,133704,train,Porcine circovirus 1
91,1987124,test,Hepatovirus C
91,129953,train,Bovine mastadenovirus A
91,1985693,train,Almpiwar sripuvirus
91,1965089,test,Coronavirus HKU15
91,12092,test,Hepatovirus A
91,1913643,train,Bat coronavirus CDPHE15
91,1985695,train,Niakha sripuvirus
91,1678143,train,Orthohepevirus A
91,3052236,train,Hepacivirus B
91,694000,train,Miniopterus bat coronavirus 1
91,74501,train,Bovine torovirus
91,1978541,train,Wuhan ledantevirus
91,1897731,train,Aichivirus D
91,1985982,train,Avisivirus B
91,1972586,train,Coastal Plains tibrovirus
91,40059,train,Palyam virus
91,394239,train,Koala retrovirus
91,11234,train,Measles morbillivirus
91,40062,train,Warrego virus
91,1755588,train,Sicinivirus A
91,3052765,test,Iranian wheat stripe tenuivirus
91,75888,train,Baboon orthoreovirus
91,11978,train,Feline calicivirus
91,1985694,test,Chaco sripuvirus
91,185954,train,Mal de Rio Cuarto virus
91,3052227,test,Hepacivirus D
91,145856,train,Human picobirnavirus
91,2170004,train,Megrivirus A
91,1972615,train,Joinjakaka hapavirus
91,1231903,train,Eilat virus
91,2003391,train,Harkavirus A
91,11786,train,Murine leukemia virus
91,694001,train,Miniopterus bat coronavirus HKU8
91,1972587,train,Kotonkan ephemerovirus
91,1821750,train,Cardiovirus B
91,1972589,train,Adelaide River ephemerovirus
91,12064,train,Enterovirus E
91,1914575,train,Limnipivirus B
91,2501965,train,Epsilonarterivirus safriver
91,1985702,train,Lettuce necrotic yellows cytorhabdovirus
91,311228,train,Mycoreovirus 1
91,1972567,test,Yug Bogdanovac vesiculovirus
91,1972686,train,Puerto Almendras almendravirus
91,40061,train,Wallal virus
91,3052611,train,Pegivirus B
91,1985703,train,Lettuce yellow mottle cytorhabdovirus
91,10353,train,Saimiriine alphaherpesvirus 1
91,1972592,test,Obodhiang ephemerovirus
91,2501948,train,Iotaarterivirus kibreg 1
91,3052228,train,Hepacivirus A
91,3052762,train,Rice grassy stunt tenuivirus
91,2083444,train,Aquareovirus E
91,1987013,train,Sweetwater Branch tibrovirus
91,348823,train,Maize Iranian mosaic nucleorhabdovirus
91,1659771,train,Sakobuvirus A
91,185782,train,Aquareovirus C
91,2499685,train,Betaarterivirus suid 2
91,1157337,train,Piscine orthoreovirus
91,2499680,train,Betaarterivirus suid 1
91,10565,train,Deltapapillomavirus 1
91,10995,test,Infectious bursal disease virus
91,11636,train,Reticuloendotheliosis virus
91,2499678,train,Gammaarterivirus lacdeh
91,1170234,train,Feline morbillivirus
91,3052607,train,Pegivirus D
91,1972617,train,La Joya hapavirus
91,1972594,train,Berrimah ephemerovirus
91,519497,train,Southern rice black-streaked dwarf virus
91,118027,test,Nelson Bay orthoreovirus
91,205895,train,Cypovirus 1
91,33708,train,Murid gammaherpesvirus 4
91,3052238,train,Hepacivirus I
91,1511781,train,Oscivirus A
91,1511783,train,Pasivirus A
91,312185,train,Erbovirus A
91,1755590,train,Kunsagivirus A
91,2560313,train,Avian metaavulavirus 2
91,3052226,test,Hepacivirus N
91,1972612,test,Flanders hapavirus
91,3052193,train,Rodent erythroparvovirus 1
91,28295,test,Porcine epidemic diarrhea virus
91,1239438,test,Avastrovirus 2
91,3052234,test,Hepacivirus M
91,1972624,test,Ord River hapavirus
