iteration,taxid,set,latestsppname,LatestSppName
69,1821750,train,Cardiovirus B,Cardiovirus B
69,1821751,train,Cardiovirus C,Cardiovirus C
69,3052707,train,Carnivore protoparvovirus 1,Carnivore protoparvovirus 1
69,696863,train,Carp sprivivirus,Carp sprivivirus
69,33706,train,Caviid betaherpesvirus 2,Caviid betaherpesvirus 2
69,3052221,train,Cedar henipavirus,Cedar henipavirus
69,10317,train,Cercopithecine alphaherpesvirus 2,Cercopithecine alphaherpesvirus 2
69,35246,train,Cercopithecine alphaherpesvirus 9,Cercopithecine alphaherpesvirus 9
69,79891,train,Cervid alphaherpesvirus 1,Cervid alphaherpesvirus 1
69,365327,train,Cervid alphaherpesvirus 2,Cervid alphaherpesvirus 2
69,3052344,train,Cetacean morbillivirus,Cetacean morbillivirus
69,1985694,train,Chaco sripuvirus,Chaco sripuvirus
69,1972576,train,Chandipura vesiculovirus,Chandipura vesiculovirus
69,40052,train,Changuinola virus,Changuinola virus
69,40065,train,Chenuda virus,Chenuda virus
69,37124,train,Chikungunya virus,Chikungunya virus
69,3052588,train,Chilibre phlebovirus,Chilibre phlebovirus
69,1986113,train,Chinook salmon nidovirus 1,Chinook salmon nidovirus 1
69,1679172,train,Chobar Gorge virus,Chobar Gorge virus
69,3052474,train,Choclo orthohantavirus,Choclo orthohantavirus
69,1972586,train,Coastal Plains tibrovirus,Coastal Plains tibrovirus
69,1972572,train,Cocal vesiculovirus,Cocal vesiculovirus
69,745716,train,Coffee ringspot dichorhavirus,Coffee ringspot dichorhavirus
69,1972637,train,Colocasia bobone disease-associated cytorhabdovirus,Colocasia bobone disease-associated cytorhabdovirus
69,1159902,train,Common moorhen coronavirus HKU21,Common moorhen coronavirus HKU21
69,1965089,train,Coronavirus HKU15,Coronavirus HKU15
69,40053,train,Corriparta virus,Corriparta virus
69,1330491,train,Cosavirus A,Cosavirus A
69,2003649,train,Cosavirus B,Cosavirus B
69,2003650,train,Cosavirus D,Cosavirus D
69,2003651,train,Cosavirus E,Cosavirus E
69,2003652,train,Cosavirus F,Cosavirus F
69,10243,train,Cowpox virus,Cowpox virus
69,3052518,train,Crimean-Congo hemorrhagic fever orthonairovirus,Crimean-Congo hemorrhagic fever orthonairovirus
69,3052210,train,Cumuto goukovirus,Cumuto goukovirus
69,3052304,train,Cupixi mammarenavirus,Cupixi mammarenavirus
69,1985688,train,Curionopolis curiovirus,Curionopolis curiovirus
69,205895,train,Cypovirus 1,Cypovirus 1
69,205908,train,Cypovirus 14,Cypovirus 14
69,205910,train,Cypovirus 15,Cypovirus 15
69,205896,train,Cypovirus 2,Cypovirus 2
69,3052475,train,Dabieshan orthohantavirus,Dabieshan orthohantavirus
69,2499622,train,Deltaarterivirus hemfev,Deltaarterivirus hemfev
69,1658615,train,Deltaarterivirus pejah,Deltaarterivirus pejah
69,10565,train,Deltapapillomavirus 1,Deltapapillomavirus 1
69,10564,train,Deltapapillomavirus 2,Deltapapillomavirus 2
69,56144,train,Deltapapillomavirus 3,Deltapapillomavirus 3
69,337052,train,Deltapapillomavirus 4,Deltapapillomavirus 4
69,12637,train,Dengue virus,Dengue virus
69,3052525,train,Dera Ghazi Khan orthonairovirus,Dera Ghazi Khan orthonairovirus
69,11318,train,Dhori thogotovirus,Dhori thogotovirus
69,1308859,train,Drosophila affinis sigmavirus,Drosophila affinis sigmavirus
69,1002359,train,Drosophila ananassae sigmavirus,Drosophila ananassae sigmavirus
69,1094373,train,Drosophila melanogaster sigmavirus,Drosophila melanogaster sigmavirus
69,948741,train,Drosophila obscura sigmavirus,Drosophila obscura sigmavirus
69,3052514,train,Dugbe orthonairovirus,Dugbe orthonairovirus
69,1972581,train,Durham tupavirus,Durham tupavirus
69,38767,train,Duvenhage lyssavirus,Duvenhage lyssavirus
69,11021,train,Eastern equine encephalitis virus,Eastern equine encephalitis virus
69,12643,train,Ectromelia virus,Ectromelia virus
69,64296,train,Edge Hill virus,Edge Hill virus
69,488317,train,Eggplant mottled dwarf nucleorhabdovirus,Eggplant mottled dwarf nucleorhabdovirus
69,1231903,train,Eilat virus,Eilat virus
69,1987018,train,Ekpoma 1 tibrovirus,Ekpoma 1 tibrovirus
69,1987019,train,Ekpoma 2 tibrovirus,Ekpoma 2 tibrovirus
69,1881950,train,Elapid 1 orthobornavirus,Elapid 1 orthobornavirus
69,64283,train,Entebbe bat virus,Entebbe bat virus
69,138948,train,Enterovirus A,Enterovirus A
69,138949,train,Enterovirus B,Enterovirus B
69,138951,train,Enterovirus D,Enterovirus D
69,12064,train,Enterovirus E,Enterovirus E
69,1330520,train,Enterovirus F,Enterovirus F
69,106966,train,Enterovirus G,Enterovirus G
69,310907,train,Enterovirus H,Enterovirus H
69,2040663,train,Enterovirus I,Enterovirus I
69,1330521,train,Enterovirus J,Enterovirus J
69,40054,train,Epizootic hemorrhagic disease virus,Epizootic hemorrhagic disease virus
69,2501964,train,Epsilonarterivirus hemcep,Epsilonarterivirus hemcep
69,2501965,train,Epsilonarterivirus safriver,Epsilonarterivirus safriver
69,40537,train,Epsilonpapillomavirus 1,Epsilonpapillomavirus 1
69,10326,train,Equid alphaherpesvirus 1,Equid alphaherpesvirus 1
69,80341,train,Equid alphaherpesvirus 3,Equid alphaherpesvirus 3
69,10331,train,Equid alphaherpesvirus 4,Equid alphaherpesvirus 4
69,55744,train,Equid alphaherpesvirus 9,Equid alphaherpesvirus 9
69,12657,train,Equid gammaherpesvirus 2,Equid gammaherpesvirus 2
69,10371,train,Equid gammaherpesvirus 5,Equid gammaherpesvirus 5
69,201490,train,Equine encephalosis virus,Equine encephalosis virus
69,109270,train,Equine foamy virus,Equine foamy virus
69,129954,train,Equine mastadenovirus A,Equine mastadenovirus A
69,129955,train,Equine mastadenovirus B,Equine mastadenovirus B
69,47000,train,Equine rhinitis A virus,Equine rhinitis A virus
69,329862,train,Equine torovirus,Equine torovirus
69,273810,train,Eriocheir sinensis reovirus,Eriocheir sinensis reovirus
69,3052516,train,Estero Real orthonairovirus,Estero Real orthonairovirus
69,2501969,train,Etaarterivirus ugarco 1,Etaarterivirus ugarco 1
69,40056,train,Eubenangee virus,Eubenangee virus
69,57482,train,European bat 1 lyssavirus,European bat 1 lyssavirus
69,33756,train,European brown hare syndrome virus,European brown hare syndrome virus
69,2083198,train,Everglades virus,Everglades virus
69,62352,train,Eyach virus,Eyach virus
69,1965074,train,Fathead minnow nidovirus 1,Fathead minnow nidovirus 1
69,10334,train,Felid alphaherpesvirus 1,Felid alphaherpesvirus 1
69,11978,train,Feline calicivirus,Feline calicivirus
69,53182,train,Feline foamy virus,Feline foamy virus
69,11673,train,Feline immunodeficiency virus,Feline immunodeficiency virus
69,11768,train,Feline leukemia virus,Feline leukemia virus
69,1170234,train,Feline morbillivirus,Feline morbillivirus
69,3052202,train,Ferak feravirus,Ferak feravirus
69,1972612,train,Flanders hapavirus,Flanders hapavirus
69,2509284,train,Fly wubeivirus,Fly wubeivirus
69,12110,train,Foot-and-mouth disease virus,Foot-and-mouth disease virus
69,48544,train,Fort Morgan virus,Fort Morgan virus
69,1933185,train,Frijoles phlebovirus,Frijoles phlebovirus
69,3052478,train,Fugong orthohantavirus,Fugong orthohantavirus
69,1978535,train,Fukuoka ledantevirus,Fukuoka ledantevirus
69,3052479,train,Fusong orthohantavirus,Fusong orthohantavirus
69,64307,train,Gadgets Gully virus,Gadgets Gully virus
69,3052393,train,Gamboa orthobunyavirus,Gamboa orthobunyavirus
69,2499678,train,Gammaarterivirus lacdeh,Gammaarterivirus lacdeh
69,333926,train,Gammapapillomavirus 1,Gammapapillomavirus 1
69,333928,train,Gammapapillomavirus 2,Gammapapillomavirus 2
69,333929,train,Gammapapillomavirus 3,Gammapapillomavirus 3
69,333930,train,Gammapapillomavirus 4,Gammapapillomavirus 4
69,333931,train,Gammapapillomavirus 5,Gammapapillomavirus 5
69,59300,train,Getah virus,Getah virus
69,3052222,train,Ghanaian bat henipavirus,Ghanaian bat henipavirus
69,11840,train,Gibbon ape leukemia virus,Gibbon ape leukemia virus
69,186805,train,Goatpox virus,Goatpox virus
69,3052211,train,Gouleako goukovirus,Gouleako goukovirus
69,1972613,train,Gray Lodge hapavirus,Gray Lodge hapavirus
69,204269,train,Great Island virus,Great Island virus
69,2170196,train,Grivet simian foamy virus,Grivet simian foamy virus
69,10406,train,Ground squirrel hepatitis virus,Ground squirrel hepatitis virus
69,3052395,train,Guajara orthobunyavirus,Guajara orthobunyavirus
69,3052396,train,Guama orthobunyavirus,Guama orthobunyavirus
69,3052307,train,Guanarito mammarenavirus,Guanarito mammarenavirus
69,3052397,train,Guaroa orthobunyavirus,Guaroa orthobunyavirus
69,3052480,train,Hantaan orthohantavirus,Hantaan orthohantavirus
69,2003391,train,Harkavirus A,Harkavirus A
69,1972614,train,Hart Park hapavirus,Hart Park hapavirus
69,3052519,train,Hazara orthonairovirus,Hazara orthonairovirus
69,3052223,train,Hendra henipavirus,Hendra henipavirus
69,3052228,train,Hepacivirus A,Hepacivirus A
69,3052236,train,Hepacivirus B,Hepacivirus B
69,3052230,train,Hepacivirus C,Hepacivirus C
69,3052227,train,Hepacivirus D,Hepacivirus D
69,3052232,train,Hepacivirus F,Hepacivirus F
69,3052237,train,Hepacivirus G,Hepacivirus G
69,3052233,train,Hepacivirus H,Hepacivirus H
69,3052238,train,Hepacivirus I,Hepacivirus I
69,3052229,train,Hepacivirus J,Hepacivirus J
69,3052231,train,Hepacivirus K,Hepacivirus K
69,3052239,train,Hepacivirus L,Hepacivirus L
69,3052234,train,Hepacivirus M,Hepacivirus M
69,10407,train,Hepatitis B virus,Hepatitis B virus
69,12092,train,Hepatovirus A,Hepatovirus A
69,1987125,train,Hepatovirus D,Hepatovirus D
69,1987126,train,Hepatovirus E,Hepatovirus E
69,1987127,train,Hepatovirus F,Hepatovirus F
69,1987128,train,Hepatovirus G,Hepatovirus G
69,1987129,train,Hepatovirus H,Hepatovirus H
69,1987130,train,Hepatovirus I,Hepatovirus I
69,3052241,train,Herbert herbevirus,Herbert herbevirus
69,11024,train,Highlands J virus,Highlands J virus
69,1980915,train,Hirame novirhabdovirus,Hirame novirhabdovirus
69,2748958,train,Huaiyangshan banyangvirus,Huaiyangshan banyangvirus
69,3052510,train,Hughes orthonairovirus,Hughes orthonairovirus
69,10298,train,Human alphaherpesvirus 1,Human alphaherpesvirus 1
69,10335,train,Human alphaherpesvirus 3,Human alphaherpesvirus 3
69,10359,train,Human betaherpesvirus 5,Human betaherpesvirus 5
69,10372,train,Human betaherpesvirus 7,Human betaherpesvirus 7
69,11137,train,Human coronavirus 229E,Human coronavirus 229E
69,290028,train,Human coronavirus HKU1,Human coronavirus HKU1
69,277944,train,Human coronavirus NL63,Human coronavirus NL63
69,10376,train,Human gammaherpesvirus 4,Human gammaherpesvirus 4
69,37296,train,Human gammaherpesvirus 8,Human gammaherpesvirus 8
69,11676,train,Human immunodeficiency virus 1,Human immunodeficiency virus 1
69,129875,train,Human mastadenovirus A,Human mastadenovirus A
69,108098,train,Human mastadenovirus B,Human mastadenovirus B
69,129951,train,Human mastadenovirus C,Human mastadenovirus C
69,130310,train,Human mastadenovirus D,Human mastadenovirus D
69,130308,train,Human mastadenovirus E,Human mastadenovirus E
69,11250,train,Human orthopneumovirus,Human orthopneumovirus
69,145856,train,Human picobirnavirus,Human picobirnavirus
69,1891762,train,Human polyomavirus 1,Human polyomavirus 1
69,1891763,train,Human polyomavirus 2,Human polyomavirus 2
69,11216,train,Human respirovirus 3,Human respirovirus 3
69,1431460,train,Hunnivirus A,Hunnivirus A
69,1167696,train,Ikoma lyssavirus,Ikoma lyssavirus
69,59563,train,Ilheus virus,Ilheus virus
69,3052788,train,Imjin thottimvirus,Imjin thottimvirus
69,1972577,train,Indiana vesiculovirus,Indiana vesiculovirus
69,10995,train,Infectious bursal disease virus,Infectious bursal disease virus
69,11002,train,Infectious pancreatic necrosis virus,Infectious pancreatic necrosis virus
69,11320,train,Influenza A virus,Influenza A virus
69,11520,train,Influenza B virus,Influenza B virus
69,1511084,train,Influenza D virus,Influenza D virus
69,3052748,train,Insect shangavirus,Insect shangavirus
69,2501948,train,Iotaarterivirus kibreg 1,Iotaarterivirus kibreg 1
69,10567,train,Iotapapillomavirus 1,Iotapapillomavirus 1
69,3052308,train,Ippy mammarenavirus,Ippy mammarenavirus
69,3052765,train,Iranian wheat stripe tenuivirus,Iranian wheat stripe tenuivirus
69,1985689,train,Iriri curiovirus,Iriri curiovirus
69,249583,train,Irkut lyssavirus,Irkut lyssavirus
69,1972573,train,Isfahan vesiculovirus,Isfahan vesiculovirus
69,64291,train,Israel turkey meningoencephalomyelitis virus,Israel turkey meningoencephalomyelitis virus
69,1985690,train,Itacaiunas curiovirus,Itacaiunas curiovirus
69,11746,train,Jaagsiekte sheep retrovirus,Jaagsiekte sheep retrovirus
69,11072,train,Japanese encephalitis virus,Japanese encephalitis virus
69,36370,train,Jembrana disease virus,Jembrana disease virus
69,1972615,train,Joinjakaka hapavirus,Joinjakaka hapavirus
69,1972568,train,Jurona vesiculovirus,Jurona vesiculovirus
69,64299,train,Jutiapa virus,Jutiapa virus
69,64310,train,Kadam virus,Kadam virus
69,104580,train,Kadipiro virus,Kadipiro virus
69,3052404,train,Kaeng Khoi orthobunyavirus,Kaeng Khoi orthobunyavirus
69,3052401,train,Kairi orthobunyavirus,Kairi orthobunyavirus
69,1972616,train,Kamese hapavirus,Kamese hapavirus
69,2499677,train,Kappaarterivirus wobum,Kappaarterivirus wobum
69,122291,train,Kappapapillomavirus 1,Kappapapillomavirus 1
69,10623,train,Kappapapillomavirus 2,Kappapapillomavirus 2
69,3052523,train,Kasokero orthonairovirus,Kasokero orthonairovirus
69,64311,train,Kedougou virus,Kedougou virus
69,1978537,train,Kern Canyon ledantevirus,Kern Canyon ledantevirus
69,3052524,train,Keterah orthonairovirus,Keterah orthonairovirus
69,1978538,train,Keuraliba ledantevirus,Keuraliba ledantevirus
69,3052483,train,Khabarovsk orthohantavirus,Khabarovsk orthohantavirus
69,237716,train,Khujand lyssavirus,Khujand lyssavirus
69,3052242,train,Kibale herbevirus,Kibale herbevirus
69,1972595,train,Kimberley ephemerovirus,Kimberley ephemerovirus
69,1972588,train,Klamath tupavirus,Klamath tupavirus
69,44024,train,Kokobera virus,Kokobera virus
69,1972596,train,Koolpinyah ephemerovirus,Koolpinyah ephemerovirus
69,3052408,train,Koongol orthobunyavirus,Koongol orthobunyavirus
69,1972587,train,Kotonkan ephemerovirus,Kotonkan ephemerovirus
69,44025,train,Koutango virus,Koutango virus
69,1978543,train,Kumasi ledantevirus,Kumasi ledantevirus
69,1755590,train,Kunsagivirus A,Kunsagivirus A
69,33743,train,Kyasanur Forest disease virus,Kyasanur Forest disease virus
69,1972617,train,La Joya hapavirus,La Joya hapavirus
69,3052335,train,Laibin mobatvirus,Laibin mobatvirus
69,2499621,train,Lambdaarterivirus afriporav,Lambdaarterivirus afriporav
69,181667,train,Lambdapapillomavirus 1,Lambdapapillomavirus 1
69,35258,train,Lambdapapillomavirus 2,Lambdapapillomavirus 2
69,1972618,train,Landjia hapavirus,Landjia hapavirus
69,11085,train,Langat virus,Langat virus
69,3052310,train,Lassa mammarenavirus,Lassa mammarenavirus
69,3052311,train,Latino mammarenavirus,Latino mammarenavirus
69,40057,train,Lebombo virus,Lebombo virus
69,1985702,train,Lettuce necrotic yellows cytorhabdovirus,Lettuce necrotic yellows cytorhabdovirus
69,1985703,train,Lettuce yellow mottle cytorhabdovirus,Lettuce yellow mottle cytorhabdovirus
69,246280,train,Liao ning virus,Liao ning virus
69,1914574,train,Limnipivirus A,Limnipivirus A
69,1914575,train,Limnipivirus B,Limnipivirus B
69,1914576,train,Limnipivirus C,Limnipivirus C
69,3052313,train,Loei River mammarenavirus,Loei River mammarenavirus
69,11086,train,Louping ill virus,Louping ill virus
69,3052314,train,Lujo mammarenavirus,Lujo mammarenavirus
69,59509,train,Lumpy skin disease virus,Lumpy skin disease virus
69,3052315,train,Luna mammarenavirus,Luna mammarenavirus
69,3052316,train,Lunk mammarenavirus,Lunk mammarenavirus
69,3052484,train,Luxi orthohantavirus,Luxi orthohantavirus
69,1891767,train,Macaca mulatta polyomavirus 1,Macaca mulatta polyomavirus 1
69,10325,train,Macacine alphaherpesvirus 1,Macacine alphaherpesvirus 1
69,47929,train,Macacine betaherpesvirus 3,Macacine betaherpesvirus 3
69,45455,train,Macacine gammaherpesvirus 4,Macacine gammaherpesvirus 4
69,154334,train,Macacine gammaherpesvirus 5,Macacine gammaherpesvirus 5
69,3052317,train,Machupo mammarenavirus,Machupo mammarenavirus
69,137443,train,Macropodid alphaherpesvirus 1,Macropodid alphaherpesvirus 1
69,1440170,train,Madariaga virus,Madariaga virus
69,3052413,train,Madrid orthobunyavirus,Madrid orthobunyavirus
69,3052405,train,Main Drain orthobunyavirus,Main Drain orthobunyavirus
69,348823,train,Maize Iranian mosaic nucleorhabdovirus,Maize Iranian mosaic nucleorhabdovirus
69,209854,train,Maize fine streak nucleorhabdovirus,Maize fine streak nucleorhabdovirus
69,10989,train,Maize rough dwarf virus,Maize rough dwarf virus
69,185954,train,Mal de Rio Cuarto virus,Mal de Rio Cuarto virus
69,1239565,train,Mamastrovirus 1,Mamastrovirus 1
69,1239574,train,Mamastrovirus 10,Mamastrovirus 10
69,1239577,train,Mamastrovirus 13,Mamastrovirus 13
69,1239566,train,Mamastrovirus 2,Mamastrovirus 2
69,1239567,train,Mamastrovirus 3,Mamastrovirus 3
69,1239569,train,Mamastrovirus 5,Mamastrovirus 5
69,1239570,train,Mamastrovirus 6,Mamastrovirus 6
69,1239572,train,Mamastrovirus 8,Mamastrovirus 8
69,1239573,train,Mamastrovirus 9,Mamastrovirus 9
69,1714619,train,Mammalian 1 orthobornavirus,Mammalian 1 orthobornavirus
69,1972619,train,Manitoba hapavirus,Manitoba hapavirus
69,3052416,train,Manzanilla orthobunyavirus,Manzanilla orthobunyavirus
69,3052485,train,Maporal orthohantavirus,Maporal orthohantavirus
69,3052559,train,Mapuera orthorubulavirus,Mapuera orthorubulavirus
69,3052505,train,Marburg marburgvirus,Marburg marburgvirus
69,1972620,train,Marco hapavirus,Marco hapavirus
69,3052418,train,Marituba orthobunyavirus,Marituba orthobunyavirus
69,11855,train,Mason-Pfizer monkey virus,Mason-Pfizer monkey virus
69,59301,train,Mayaro virus,Mayaro virus
69,35279,train,Meaban virus,Meaban virus
69,11234,train,Measles morbillivirus,Measles morbillivirus
69,2170004,train,Megrivirus A,Megrivirus A
69,3052599,train,Menangle pararubulavirus,Menangle pararubulavirus
69,3052319,train,Merino Walk mammarenavirus,Merino Walk mammarenavirus
69,1891729,train,Mesocricetus auratus polyomavirus 1,Mesocricetus auratus polyomavirus 1
69,338781,train,Micromonas pusilla reovirus,Micromonas pusilla reovirus
69,1335626,train,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus
69,694000,train,Miniopterus bat coronavirus 1,Miniopterus bat coronavirus 1
69,1511779,train,Mischivirus A,Mischivirus A
69,64300,train,Modoc virus,Modoc virus
69,3052224,train,Mojiang henipavirus,Mojiang henipavirus
69,12538,train,Mokola lyssavirus,Mokola lyssavirus
69,11809,train,Moloney murine sarcoma virus,Moloney murine sarcoma virus
69,64312,train,Montana myotis leukoencephalitis virus,Montana myotis leukoencephalitis virus
69,3052486,train,Montano orthohantavirus,Montano orthohantavirus
